path,kind,sha256,source,evidence,next_action
"public/assets/flags/rs.svg","artwork-other","5bc4c8297033b5b31ca9496dd1ad29232aa14389dc8c93db38f99faa707ebba3","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/flags/ru.svg","artwork-other","eb1dbd977fdb824dcae7767ce9ec3a023e41158e81b5f524772609ddcb622025","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/flags/se.svg","artwork-other","426348d99d9cace2df6eaa6d6766d5a5ac21bb65a504a4ed974486cf96156b8f","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/flags/sk.svg","artwork-other","e684da4cc4c07969475456c69ba6e9e853360d5522dd5273beec02933c5f5767","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/flags/tr.svg","artwork-other","f15da84b4e5b23f54b8177126f5711e6fd0db8d26a1b0d3cf7901d0aa8e6b7b1","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/flags/ua.svg","artwork-other","542eaacd659923163edf3b1100c43bc137cc1ad9f0e394dee94de37d40ce1fca","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/flags/us.svg","artwork-other","e1792c011daad918fdbd99a21f7f46fd71018ffd052af5a7d7faf9954d593e31","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/flags/uy.svg","artwork-other","856fc0e14ff877b68a68c89144852808e7a17b213d5f1dba4b9d27435c0b2f54","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/flags/uz.svg","artwork-other","f57c945faf4df0178b8484aa3533fdc5d7d730790f0369f8869d48104c999603","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/flags/xk.svg","artwork-other","d58ac2f59d0b820c66ff60f80c59d6f61dc08c22a35f181429fe996a2870d4bb","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/flags/za.svg","artwork-other","6fbf0b68db7024ac996c92b1bbc62efe9a3bf12e469efaa29ae4fe0fa5c6da39","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/grenades/grenade_flash.png","artwork-other","21cebec16ff62264173fadd033cbaf5b059e265cedc003f7d64a6f0b086dce70","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/grenades/grenade_he.png","artwork-other","ba389e58bcae10ee312eeaf2c4ff9b029a957a431cfd0a8895c3a02d8b6ad467","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/grenades/grenade_molotov.png","artwork-other","30e11f1f51a3233fe705dda659f272a0af5eaf542d933f062ee0d979cc62afb1","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/grenades/grenade_smoke.png","artwork-other","1807d56f9e476758f39c26ed6ec0bced4392bc52fe1ca5d8c5b739f1412dc16d","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/grid.svg","artwork-other","a67aadc507658d664d68a5212f72faf0a2dc3c5ea57d81a00f9b6b4864ed9243","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/legends/Bastion.svg","portrait","d9e95dabed86a075913762dabbe72b1d686800a6716c4b3936bbd45d059182bb","Existing generated/edited artwork claims; original inputs, model terms and likeness review required","public/data/snapshot/sources.json","Locate original creator/license or replace with documented original content"
"public/assets/legends/Cipherx.svg","portrait","3820c1c826ec8011b4aa8464eb2b520bb78ffe3775f3f5331bf07313d2da9282","Existing generated/edited artwork claims; original inputs, model terms and likeness review required","public/data/snapshot/sources.json","Locate original creator/license or replace with documented original content"
"public/assets/legends/Dupren.svg","portrait","0129223149273fc709a7c4773ebce7b87d26af1aa0b5b64a21e1e4aed29b0627","Existing generated/edited artwork claims; original inputs, model terms and likeness review required","public/data/snapshot/sources.json","Locate original creator/license or replace with documented original content"
"public/assets/legends/Frosthaven.svg","portrait","a36f2b354ec8443e71019fb1e4610fa3f160fed72d7a00fdaa093afe49bcef13","Existing generated/edited artwork claims; original inputs, model terms and likeness review required","public/data/snapshot/sources.json","Locate original creator/license or replace with documented original content"
"public/assets/legends/Ironbark.svg","portrait","d80b52a6aac099ca8b104ec6de423f5140a0c3c076d07298f6997053633a9c8a","Existing generated/edited artwork claims; original inputs, model terms and likeness review required","public/data/snapshot/sources.json","Locate original creator/license or replace with documented original content"
"public/assets/legends/Kalvera.svg","portrait","31c2cc4baf319fac0978699c6fce05189239c9711f437fb2fa133727a12cf202","Existing generated/edited artwork claims; original inputs, model terms and likeness review required","public/data/snapshot/sources.json","Locate original creator/license or replace with documented original content"
"public/assets/legends/Krolon.svg","portrait","b2657d9bbb31da1e9505458795e14650dfb9005906c480245e6213ed61b29a9a","Existing generated/edited artwork claims; original inputs, model terms and likeness review required","public/data/snapshot/sources.json","Locate original creator/license or replace with documented original content"
"public/assets/legends/Mirage.svg","portrait","170f56199a81251684701605222b4b99c8c8ee4b769996d32b7c2be3837ede92","Existing generated/edited artwork claims; original inputs, model terms and likeness review required","public/data/snapshot/sources.json","Locate original creator/license or replace with documented original content"
"public/assets/legends/Niklaus.svg","portrait","1dd693ff574c3ed79a24b707666f397db87a2fbaa7849342d974223b21993579","Existing generated/edited artwork claims; original inputs, model terms and likeness review required","public/data/snapshot/sources.json","Locate original creator/license or replace with documented original content"
"public/assets/legends/Nocturn.svg","portrait","2f6e4a0a4c2aa5b4b69ec6379dd3a2acb824a416ca3f13e5cd5c5acd2f304d8d","Existing generated/edited artwork claims; original inputs, model terms and likeness review required","public/data/snapshot/sources.json","Locate original creator/license or replace with documented original content"
"public/assets/legends/Pyren.svg","portrait","8876153150f66f154e189ecbc2ff14c2927bcec184d0ae65ebb422c301273b47","Existing generated/edited artwork claims; original inputs, model terms and likeness review required","public/data/snapshot/sources.json","Locate original creator/license or replace with documented original content"
"public/assets/legends/Sentryx.svg","portrait","95a7c30b1fad408ad6e8caca1b796eb6e56df839330d2701df125c18fe2dcfd8","Existing generated/edited artwork claims; original inputs, model terms and likeness review required","public/data/snapshot/sources.json","Locate original creator/license or replace with documented original content"
"public/assets/legends/Shoen.svg","portrait","570591680ad8a054eccba9a9c01bab02ac2eff710c0ba11dd56dc3a8ba04823e","Existing generated/edited artwork claims; original inputs, model terms and likeness review required","public/data/snapshot/sources.json","Locate original creator/license or replace with documented original content"
"public/assets/legends/Sovran.svg","portrait","93d8b54930b4b488bff0926214330763fe9f48b9ddf035863cf186d3a403d650","Existing generated/edited artwork claims; original inputs, model terms and likeness review required","public/data/snapshot/sources.json","Locate original creator/license or replace with documented original content"
"public/assets/legends/V4ltz.svg","portrait","2beea98eb3fe39314adcf098d55b7da85678b094099918ba3de5b2b648a8c6d2","Existing generated/edited artwork claims; original inputs, model terms and likeness review required","public/data/snapshot/sources.json","Locate original creator/license or replace with documented original content"
"public/assets/legends/Varden.svg","portrait","59129d27a140f54805a868768468ffc71256fd9295124bb69e8f46bfa8d343cb","Existing generated/edited artwork claims; original inputs, model terms and likeness review required","public/data/snapshot/sources.json","Locate original creator/license or replace with documented original content"
"public/assets/merch/hoodie-onyx-red.png","artwork-other","af12e0197146a329c11a2771611c5fd857eebf3a344e4c89d83773535facf599","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/merch/hoodie-onyx-red.webp","artwork-other","ca3c2edafe7b96036d053c26f49b2d2870f848ab97cd1b4b05a298a7079ad76b","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/merch/hoodie-onyx-white.png","artwork-other","c0a73c0394872c8c7fd59d92b6da8bff30b64b7e78984645b8a6e9bfc46dadd7","No item-specific permission located","","Locate original creator/license or replace with documented original content"
